t,sym,px,qty,b1sz,b1px,a1px,a1sz
2020-04-06D09:05:52.536652000,2330,0,0,208,2725000,2730000,203
2020-04-06D09:05:52.725222000,2330,0,0,208,2725000,2730000,204
2020-04-06D09:05:53.012011000,2330,0,0,208,2725000,2730000,204
2020-04-06D09:05:53.478444000,2330,0,0,209,2725000,2730000,204
2020-04-06D09:05:54.442239000,2330,0,0,209,2725000,2730000,205
2020-04-06D09:05:54.599992000,2330,0,0,209,2725000,2730000,206
2020-04-06D09:05:54.987670000,2330,0,0,209,2725000,2730000,206
2020-04-06D09:05:55.002859000,2330,0,0,209,2725000,2730000,206
2020-04-06D09:05:55.244514000,2330,0,0,209,2725000,2730000,206
2020-04-06D09:05:55.580561000,2330,0,0,209,2725000,2730000,207
2020-04-06D09:05:56.009554000,2330,2725000,1,208,2725000,2730000,207
2020-04-06D09:05:56.038518000,2330,0,0,207,2725000,2730000,207
2020-04-06D09:05:56.089201000,2330,0,0,207,2725000,2730000,215
2020-04-06D09:05:56.211150000,2330,0,0,207,2725000,2730000,216
2020-04-06D09:05:57.386662000,2330,0,0,208,2725000,2730000,216
2020-04-06D09:05:57.606828000,2330,2725000,1,207,2725000,2730000,216
2020-04-06D09:05:58.517830000,2330,0,0,207,2725000,2730000,218
2020-04-06D09:05:58.800089000,2330,0,0,207,2725000,2730000,218
2020-04-06D09:05:59.031171000,2330,2730000,1,207,2725000,2730000,217
2020-04-06D09:05:59.074236000,2330,0,0,207,2725000,2730000,219
2020-04-06D09:05:59.214326000,2330,0,0,207,2725000,2730000,221
2020-04-06D09:06:00.670250000,2330,0,0,207,2725000,2730000,224
2020-04-06D09:06:00.904487000,2330,0,0,208,2725000,2730000,224
2020-04-06D09:06:01.178899000,2330,0,0,208,2725000,2730000,229
2020-04-06D09:06:01.251361000,2330,2730000,12,208,2725000,2730000,217
2020-04-06D09:06:01.252835000,2330,0,0,210,2725000,2730000,217
2020-04-06D09:06:01.334280000,2330,2725000,2,208,2725000,2730000,217
2020-04-06D09:06:01.366725000,2330,0,0,207,2725000,2730000,217
2020-04-06D09:06:01.367985000,2330,0,0,206,2725000,2730000,217
2020-04-06D09:06:01.369284000,2330,0,0,205,2725000,2730000,217
2020-04-06D09:06:01.390612000,2330,0,0,205,2725000,2730000,218
2020-04-06D09:06:01.419458000,2330,0,0,205,2725000,2730000,235
2020-04-06D09:06:01.898356000,2330,0,0,205,2725000,2730000,236
2020-04-06D09:06:02.043239000,2330,0,0,205,2725000,2730000,236
2020-04-06D09:06:02.051620000,2330,0,0,205,2725000,2730000,236
2020-04-06D09:06:02.058558000,2330,0,0,205,2725000,2730000,236
2020-04-06D09:06:02.263380000,2330,0,0,206,2725000,2730000,236
2020-04-06D09:06:02.625921000,2330,0,0,206,2725000,2730000,236
2020-04-06D09:06:04.045130000,2330,0,0,206,2725000,2730000,237
2020-04-06D09:06:04.123980000,2330,0,0,206,2725000,2730000,244
2020-04-06D09:06:04.201547000,2330,0,0,206,2725000,2730000,244
2020-04-06D09:06:04.223498000,2330,0,0,206,2725000,2730000,244
2020-04-06D09:06:04.368320000,2330,0,0,206,2725000,2730000,244
2020-04-06D09:06:04.513240000,2330,0,0,206,2725000,2730000,246
2020-04-06D09:06:04.580830000,2330,0,0,206,2725000,2730000,248
2020-04-06D09:06:04.595185000,2330,0,0,206,2725000,2730000,248
2020-04-06D09:06:05.340912000,2330,0,0,206,2725000,2730000,248
2020-04-06D09:06:05.559310000,2330,0,0,207,2725000,2730000,248
2020-04-06D09:06:06.384370000,2330,0,0,207,2725000,2730000,248
2020-04-06D09:06:06.400960000,2330,0,0,207,2725000,2730000,248
2020-04-06D09:06:06.604395000,2330,0,0,207,2725000,2730000,249
2020-04-06D09:06:06.739878000,2330,0,0,208,2725000,2730000,249
2020-04-06D09:06:07.644979000,2330,0,0,208,2725000,2730000,250
2020-04-06D09:06:07.852746000,2330,2725000,1,207,2725000,2730000,250
2020-04-06D09:06:07.919395000,2330,0,0,207,2725000,2730000,251
2020-04-06D09:06:08.132873000,2330,0,0,207,2725000,2730000,251
2020-04-06D09:06:08.421500000,2330,0,0,207,2725000,2730000,251
2020-04-06D09:06:08.619930000,2330,0,0,207,2725000,2730000,252
2020-04-06D09:06:08.645534000,2330,0,0,207,2725000,2730000,253
2020-04-06D09:06:08.779625000,2330,0,0,207,2725000,2730000,255
2020-04-06D09:06:08.861591000,2330,0,0,207,2725000,2730000,255
2020-04-06D09:06:08.864324000,2330,0,0,207,2725000,2730000,257
2020-04-06D09:06:09.581432000,2330,0,0,207,2725000,2730000,257
2020-04-06D09:06:09.727094000,2330,0,0,207,2725000,2730000,257
2020-04-06D09:06:09.809469000,2330,0,0,207,2725000,2730000,257
2020-04-06D09:06:10.050642000,2330,2730000,1,207,2725000,2730000,256
2020-04-06D09:06:10.210348000,2330,0,0,211,2725000,2730000,256
2020-04-06D09:06:10.571361000,2330,0,0,211,2725000,2730000,257
2020-04-06D09:06:10.657256000,2330,0,0,211,2725000,2730000,258
2020-04-06D09:06:10.740261000,2330,0,0,211,2725000,2730000,259
2020-04-06D09:06:10.742219000,2330,0,0,211,2725000,2730000,260
2020-04-06D09:06:11.130248000,2330,2730000,1,211,2725000,2730000,259
2020-04-06D09:06:11.196889000,2330,0,0,211,2725000,2730000,260
2020-04-06D09:06:11.713199000,2330,0,0,211,2725000,2730000,260
2020-04-06D09:06:11.726962000,2330,0,0,211,2725000,2730000,260
2020-04-06D09:06:12.188109000,2330,0,0,212,2725000,2730000,260
2020-04-06D09:06:12.818003000,2330,0,0,212,2725000,2730000,261
2020-04-06D09:06:12.844657000,2330,2725000,1,211,2725000,2730000,261
2020-04-06D09:06:12.938324000,2330,2725000,1,210,2725000,2730000,261
2020-04-06D09:06:13.732327000,2330,0,0,210,2725000,2730000,262
2020-04-06D09:06:14.382021000,2330,0,0,210,2725000,2730000,263
2020-04-06D09:06:14.874540000,2330,0,0,210,2725000,2730000,263
2020-04-06D09:06:14.887972000,2330,0,0,210,2725000,2730000,263
2020-04-06D09:06:14.972202000,2330,0,0,211,2725000,2730000,263
2020-04-06D09:06:15.150368000,2330,0,0,211,2725000,2730000,263
2020-04-06D09:06:15.288349000,2330,0,0,211,2725000,2730000,263
2020-04-06D09:06:16.234074000,2330,0,0,211,2725000,2730000,263
2020-04-06D09:06:16.713764000,2330,2725000,1,210,2725000,2730000,263
2020-04-06D09:06:18.346058000,2330,0,0,210,2725000,2730000,268
2020-04-06D09:06:18.421937000,2330,0,0,210,2725000,2730000,274
2020-04-06D09:06:18.428153000,2330,0,0,210,2725000,2730000,274
2020-04-06D09:06:18.629770000,2330,0,0,210,2725000,2730000,274
2020-04-06D09:06:18.931237000,2330,0,0,210,2725000,2730000,274
2020-04-06D09:06:19.084232000,2330,0,0,210,2725000,2730000,274
2020-04-06D09:06:19.113410000,2330,0,0,209,2725000,2730000,274
2020-04-06D09:06:19.133562000,2330,0,0,218,2725000,2730000,274
2020-04-06D09:06:19.645847000,2330,0,0,218,2725000,2730000,274
2020-04-06D09:06:19.972140000,2330,0,0,218,2725000,2730000,274
2020-04-06D09:06:20.154383000,2330,2725000,1,217,2725000,2730000,274
2020-04-06D09:06:20.285118000,2330,2725000,3,214,2725000,2730000,274
2020-04-06D09:06:20.811301000,2330,2730000,6,214,2725000,2730000,268
2020-04-06D09:06:20.838632000,2330,0,0,214,2725000,2730000,268
2020-04-06D09:06:20.887332000,2330,0,0,215,2725000,2730000,268
2020-04-06D09:06:20.923668000,2330,0,0,218,2725000,2730000,268
2020-04-06D09:06:20.932630000,2330,0,0,217,2725000,2730000,268
2020-04-06D09:06:20.933479000,2330,0,0,216,2725000,2730000,268
2020-04-06D09:06:20.933993000,2330,0,0,215,2725000,2730000,268
2020-04-06D09:06:21.245961000,2330,0,0,215,2725000,2730000,268
2020-04-06D09:06:21.255920000,2330,0,0,215,2725000,2730000,268
2020-04-06D09:06:21.270253000,2330,0,0,215,2725000,2730000,268
2020-04-06D09:06:21.285519000,2330,0,0,215,2725000,2730000,268
2020-04-06D09:06:21.495331000,2330,0,0,215,2725000,2730000,268
2020-04-06D09:06:21.589519000,2330,0,0,215,2725000,2730000,268
2020-04-06D09:06:22.446944000,2330,0,0,216,2725000,2730000,268
2020-04-06D09:06:22.492826000,2330,2725000,5,211,2725000,2730000,268
2020-04-06D09:06:22.766865000,2330,0,0,211,2725000,2730000,270
2020-04-06D09:06:22.990366000,2330,0,0,211,2725000,2730000,270
2020-04-06D09:06:22.998641000,2330,0,0,211,2725000,2730000,270
2020-04-06D09:06:23.092506000,2330,0,0,211,2725000,2730000,270
2020-04-06D09:06:23.596342000,2330,0,0,212,2725000,2730000,270
2020-04-06D09:06:23.596877000,2330,0,0,212,2725000,2730000,274
2020-04-06D09:06:24.080126000,2330,0,0,212,2725000,2730000,274
2020-04-06D09:06:24.130661000,2330,2725000,1,211,2725000,2730000,274
2020-04-06D09:06:24.561737000,2330,0,0,211,2725000,2730000,275
2020-04-06D09:06:24.658159000,2330,0,0,211,2725000,2730000,275
2020-04-06D09:06:24.957307000,2330,2725000,3,208,2725000,2730000,275
2020-04-06D09:06:25.202409000,2330,0,0,208,2725000,2730000,275
2020-04-06D09:06:25.324712000,2330,0,0,209,2725000,2730000,275
2020-04-06D09:06:25.875052000,2330,0,0,209,2725000,2730000,275
2020-04-06D09:06:26.520649000,2330,0,0,209,2725000,2730000,275
2020-04-06D09:06:26.627902000,2330,0,0,209,2725000,2730000,275
2020-04-06D09:06:26.661530000,2330,0,0,209,2725000,2730000,276
2020-04-06D09:06:26.818060000,2330,0,0,210,2725000,2730000,276
2020-04-06D09:06:27.437521000,2330,0,0,210,2725000,2730000,276
2020-04-06D09:06:27.564360000,2330,0,0,210,2725000,2730000,276
2020-04-06D09:06:27.659594000,2330,0,0,210,2725000,2730000,276
2020-04-06D09:06:27.769502000,2330,0,0,211,2725000,2730000,276
2020-04-06D09:06:27.950253000,2330,0,0,211,2725000,2730000,276
2020-04-06D09:06:28.269828000,2330,0,0,211,2725000,2730000,276
2020-04-06D09:06:28.426890000,2330,0,0,211,2725000,2730000,276
2020-04-06D09:06:28.478633000,2330,0,0,211,2725000,2730000,276
2020-04-06D09:06:28.502059000,2330,2725000,1,210,2725000,2730000,276
2020-04-06D09:06:28.920567000,2330,0,0,210,2725000,2730000,276
2020-04-06D09:06:28.939007000,2330,0,0,210,2725000,2730000,276
2020-04-06D09:06:28.977080000,2330,0,0,277,2725000,2730000,276
2020-04-06D09:06:29.044278000,2330,0,0,277,2725000,2730000,281
2020-04-06D09:06:29.044772000,2330,0,0,277,2725000,2730000,288
2020-04-06D09:06:29.045654000,2330,0,0,278,2725000,2730000,288
2020-04-06D09:06:29.046153000,2330,0,0,279,2725000,2730000,288
2020-04-06D09:06:29.047842000,2330,0,0,279,2725000,2730000,288
2020-04-06D09:06:29.049236000,2330,0,0,279,2725000,2730000,288
2020-04-06D09:06:29.541419000,2330,2730000,1,279,2725000,2730000,287
2020-04-06D09:06:29.947895000,2330,2725000,2,277,2725000,2730000,287
2020-04-06D09:06:30.971296000,2330,0,0,277,2725000,2730000,288
2020-04-06D09:06:31.359438000,2330,0,0,277,2725000,2730000,289
2020-04-06D09:06:31.373868000,2330,2725000,1,276,2725000,2730000,289
2020-04-06D09:06:31.419026000,2330,0,0,276,2725000,2730000,293
2020-04-06D09:06:31.424336000,2330,0,0,276,2725000,2730000,293
2020-04-06D09:06:31.498804000,2330,0,0,276,2725000,2730000,295
2020-04-06D09:06:31.707995000,2330,0,0,276,2725000,2730000,295
2020-04-06D09:06:31.841018000,2330,0,0,276,2725000,2730000,295
2020-04-06D09:06:31.845607000,2330,0,0,276,2725000,2730000,296
2020-04-06D09:06:31.949655000,2330,0,0,276,2725000,2730000,296
2020-04-06D09:06:31.951726000,2330,0,0,276,2725000,2730000,296
2020-04-06D09:06:31.957649000,2330,0,0,276,2725000,2730000,296
2020-04-06D09:06:31.970936000,2330,0,0,276,2725000,2730000,299
2020-04-06D09:06:31.985207000,2330,0,0,276,2725000,2730000,299
2020-04-06D09:06:32.017907000,2330,0,0,276,2725000,2730000,299
2020-04-06D09:06:32.019130000,2330,0,0,276,2725000,2730000,299
2020-04-06D09:06:32.037301000,2330,2725000,1,275,2725000,2730000,299
2020-04-06D09:06:32.213535000,2330,0,0,300,2725000,2730000,299
2020-04-06D09:06:32.472986000,2330,0,0,301,2725000,2730000,299
2020-04-06D09:06:32.577760000,2330,0,0,302,2725000,2730000,299
2020-04-06D09:06:32.629254000,2330,2725000,1,301,2725000,2730000,299
2020-04-06D09:06:33.042799000,2330,0,0,301,2725000,2730000,299
2020-04-06D09:06:33.182514000,2330,0,0,301,2725000,2730000,299
2020-04-06D09:06:33.467404000,2330,0,0,301,2725000,2730000,300
2020-04-06D09:06:33.690804000,2330,0,0,302,2725000,2730000,300
2020-04-06D09:06:33.756561000,2330,0,0,303,2725000,2730000,300
2020-04-06D09:06:34.226456000,2330,0,0,303,2725000,2730000,300
2020-04-06D09:06:34.389112000,2330,0,0,303,2725000,2730000,300
2020-04-06D09:06:34.602591000,2330,0,0,303,2725000,2730000,303
2020-04-06D09:06:35.016727000,2330,0,0,303,2725000,2730000,303
2020-04-06D09:06:35.025441000,2330,0,0,303,2725000,2730000,303
2020-04-06D09:06:35.038244000,2330,0,0,303,2725000,2730000,303
2020-04-06D09:06:35.076430000,2330,0,0,303,2725000,2730000,303
2020-04-06D09:06:35.215316000,2330,0,0,304,2725000,2730000,303
2020-04-06D09:06:35.292957000,2330,2730000,1,304,2725000,2730000,302
2020-04-06D09:06:35.793301000,2330,0,0,304,2725000,2730000,304
2020-04-06D09:06:35.860455000,2330,2730000,6,304,2725000,2730000,298
2020-04-06D09:06:35.861379000,2330,0,0,305,2725000,2730000,298
2020-04-06D09:06:35.861682000,2330,0,0,309,2725000,2730000,298
2020-04-06D09:06:35.992145000,2330,0,0,308,2725000,2730000,298
2020-04-06D09:06:35.993177000,2330,0,0,307,2725000,2730000,298
2020-04-06D09:06:35.994299000,2330,0,0,306,2725000,2730000,298
2020-04-06D09:06:36.129632000,2330,0,0,306,2725000,2730000,298
2020-04-06D09:06:36.533149000,2330,0,0,305,2725000,2730000,298
2020-04-06D09:06:36.770666000,2330,0,0,305,2725000,2730000,302
2020-04-06D09:06:37.084341000,2330,0,0,305,2725000,2730000,306
2020-04-06D09:06:37.506617000,2330,2725000,1,304,2725000,2730000,306
2020-04-06D09:06:37.576549000,2330,0,0,304,2725000,2730000,309
2020-04-06D09:06:37.696772000,2330,0,0,304,2725000,2730000,309
2020-04-06D09:06:38.041335000,2330,0,0,305,2725000,2730000,309
2020-04-06D09:06:38.167786000,2330,2725000,1,304,2725000,2730000,309
2020-04-06D09:06:38.558957000,2330,0,0,304,2725000,2730000,309
2020-04-06D09:06:38.849540000,2330,0,0,304,2725000,2730000,309
2020-04-06D09:06:39.032828000,2330,0,0,304,2725000,2730000,308
2020-04-06D09:06:39.201805000,2330,0,0,304,2725000,2730000,309
2020-04-06D09:06:39.376711000,2330,0,0,304,2725000,2730000,309
2020-04-06D09:06:39.635579000,2330,0,0,304,2725000,2730000,310
2020-04-06D09:06:40.400943000,2330,2725000,1,303,2725000,2730000,310
2020-04-06D09:06:40.939072000,2330,0,0,303,2725000,2730000,310
2020-04-06D09:06:40.952852000,2330,0,0,303,2725000,2730000,310
2020-04-06D09:06:41.087936000,2330,2725000,1,302,2725000,2730000,310
2020-04-06D09:06:41.179405000,2330,0,0,302,2725000,2730000,330
2020-04-06D09:06:41.217464000,2330,0,0,302,2725000,2730000,331
2020-04-06D09:06:41.253640000,2330,0,0,302,2725000,2730000,334
2020-04-06D09:06:41.254425000,2330,0,0,302,2725000,2730000,334
2020-04-06D09:06:41.260474000,2330,0,0,302,2725000,2730000,335
2020-04-06D09:06:41.334093000,2330,0,0,303,2725000,2730000,335
2020-04-06D09:06:41.386785000,2330,0,0,293,2725000,2730000,335
2020-04-06D09:06:41.422890000,2330,0,0,293,2725000,2730000,335
2020-04-06D09:06:41.546244000,2330,0,0,293,2725000,2730000,335
2020-04-06D09:06:41.759747000,2330,0,0,293,2725000,2730000,335
2020-04-06D09:06:42.338880000,2330,0,0,293,2725000,2730000,335
2020-04-06D09:06:42.633197000,2330,2725000,1,292,2725000,2730000,335
2020-04-06D09:06:42.809816000,2330,2725000,1,291,2725000,2730000,335
2020-04-06D09:06:43.492444000,2330,0,0,291,2725000,2730000,335
2020-04-06D09:06:43.679295000,2330,0,0,291,2725000,2730000,335
2020-04-06D09:06:43.693617000,2330,2725000,10,281,2725000,2730000,335
2020-04-06D09:06:43.974985000,2330,0,0,281,2725000,2730000,335
2020-04-06D09:06:43.989605000,2330,0,0,281,2725000,2730000,335
2020-04-06D09:06:44.140428000,2330,2730000,1,281,2725000,2730000,334
2020-04-06D09:06:44.938858000,2330,0,0,281,2725000,2730000,334
2020-04-06D09:06:45.186867000,2330,0,0,281,2725000,2730000,334
2020-04-06D09:06:45.326407000,2330,0,0,281,2725000,2730000,334
2020-04-06D09:06:45.336891000,2330,0,0,281,2725000,2730000,334
2020-04-06D09:06:45.870504000,2330,0,0,282,2725000,2730000,334
2020-04-06D09:06:46.306140000,2330,0,0,282,2725000,2730000,340
2020-04-06D09:06:46.909484000,2330,0,0,282,2725000,2730000,340
2020-04-06D09:06:46.917244000,2330,0,0,282,2725000,2730000,340
2020-04-06D09:06:47.036658000,2330,0,0,282,2725000,2730000,341
2020-04-06D09:06:47.243686000,2330,0,0,283,2725000,2730000,341
2020-04-06D09:06:47.666514000,2330,0,0,283,2725000,2730000,342
2020-04-06D09:06:47.705094000,2330,0,0,283,2725000,2730000,342
2020-04-06D09:06:47.895058000,2330,2725000,1,282,2725000,2730000,342
2020-04-06D09:06:47.942888000,2330,2730000,1,282,2725000,2730000,341
2020-04-06D09:06:48.578930000,2330,2725000,1,281,2725000,2730000,341
2020-04-06D09:06:48.690215000,2330,2730000,6,281,2725000,2730000,335
2020-04-06D09:06:48.753010000,2330,2725000,1,280,2725000,2730000,335
2020-04-06D09:06:48.765241000,2330,0,0,279,2725000,2730000,335
2020-04-06D09:06:48.962877000,2330,0,0,279,2725000,2730000,335
2020-04-06D09:06:49.174607000,2330,0,0,279,2725000,2730000,335
2020-04-06D09:06:49.774169000,2330,0,0,279,2725000,2730000,382
2020-04-06D09:06:49.845500000,2330,0,0,280,2725000,2730000,382
2020-04-06D09:06:49.850333000,2330,0,0,280,2725000,2730000,382
2020-04-06D09:06:49.850906000,2330,0,0,280,2725000,2730000,384
2020-04-06D09:06:49.852168000,2330,0,0,280,2725000,2730000,384
2020-04-06D09:06:49.853641000,2330,0,0,280,2725000,2730000,386
2020-04-06D09:06:49.855366000,2330,0,0,280,2725000,2730000,387
2020-04-06D09:06:49.945814000,2330,0,0,280,2725000,2730000,387
2020-04-06D09:06:50.678868000,2330,0,0,281,2725000,2730000,387
2020-04-06D09:06:50.830695000,2330,0,0,281,2725000,2730000,388
2020-04-06D09:06:51.461194000,2330,0,0,281,2725000,2730000,388
2020-04-06D09:06:51.540057000,2330,2730000,1,281,2725000,2730000,387
2020-04-06D09:06:51.752939000,2330,0,0,281,2725000,2730000,388
2020-04-06D09:06:51.796798000,2330,2725000,2,279,2725000,2730000,388
2020-04-06D09:06:51.950212000,2330,0,0,279,2725000,2730000,388
2020-04-06D09:06:52.067233000,2330,2725000,1,278,2725000,2730000,388
2020-04-06D09:06:52.101761000,2330,0,0,278,2725000,2730000,388
2020-04-06D09:06:52.158951000,2330,0,0,278,2725000,2730000,389
2020-04-06D09:06:52.200135000,2330,0,0,278,2725000,2730000,388
2020-04-06D09:06:52.208314000,2330,2725000,1,277,2725000,2730000,388
2020-04-06D09:06:52.704978000,2330,0,0,277,2725000,2730000,388
2020-04-06D09:06:52.745080000,2330,0,0,278,2725000,2730000,388
2020-04-06D09:06:52.819061000,2330,2730000,1,278,2725000,2730000,387
2020-04-06D09:06:53.118532000,2330,0,0,279,2725000,2730000,387
2020-04-06D09:06:53.295844000,2330,0,0,279,2725000,2730000,387
2020-04-06D09:06:53.557562000,2330,0,0,281,2725000,2730000,387
2020-04-06D09:06:53.905502000,2330,2730000,9,281,2725000,2730000,378
2020-04-06D09:06:53.965230000,2330,0,0,281,2725000,2730000,377
2020-04-06D09:06:53.975606000,2330,2725000,1,280,2725000,2730000,377
2020-04-06D09:06:54.256731000,2330,0,0,279,2725000,2730000,377
2020-04-06D09:06:54.285939000,2330,0,0,279,2725000,2730000,377
2020-04-06D09:06:54.521555000,2330,2730000,1,279,2725000,2730000,376
2020-04-06D09:06:54.583910000,2330,0,0,280,2725000,2730000,376
2020-04-06D09:06:54.634731000,2330,0,0,280,2725000,2730000,378
2020-04-06D09:06:55.357264000,2330,0,0,281,2725000,2730000,378
2020-04-06D09:06:55.562053000,2330,2730000,1,281,2725000,2730000,377
2020-04-06D09:06:55.986509000,2330,0,0,281,2725000,2730000,377
2020-04-06D09:06:55.994547000,2330,0,0,281,2725000,2730000,377
2020-04-06D09:06:56.003592000,2330,0,0,281,2725000,2730000,377
2020-04-06D09:06:56.016107000,2330,0,0,281,2725000,2730000,378
2020-04-06D09:06:56.032166000,2330,0,0,281,2725000,2730000,378
2020-04-06D09:06:56.059423000,2330,0,0,281,2725000,2730000,378
2020-04-06D09:06:56.483452000,2330,0,0,281,2725000,2730000,379
2020-04-06D09:06:56.646069000,2330,0,0,281,2725000,2730000,379
2020-04-06D09:06:56.793135000,2330,0,0,281,2725000,2730000,379
2020-04-06D09:06:57.132328000,2330,0,0,281,2725000,2730000,380
2020-04-06D09:06:57.212578000,2330,0,0,281,2725000,2730000,385
2020-04-06D09:06:57.367023000,2330,0,0,281,2725000,2730000,385
2020-04-06D09:06:57.525042000,2330,0,0,281,2725000,2730000,386
2020-04-06D09:06:57.645978000,2330,0,0,281,2725000,2730000,387
2020-04-06D09:06:57.821681000,2330,0,0,281,2725000,2730000,387
2020-04-06D09:06:57.920987000,2330,2725000,188,93,2725000,2730000,387
2020-04-06D09:06:57.983401000,2330,0,0,93,2725000,2730000,392
2020-04-06D09:06:58.006258000,2330,0,0,94,2725000,2730000,392
2020-04-06D09:06:58.011755000,2330,0,0,94,2725000,2730000,386
2020-04-06D09:06:58.013088000,2330,2725000,4,90,2725000,2730000,386
2020-04-06D09:06:58.014218000,2330,2725000,1,89,2725000,2730000,386
2020-04-06D09:06:58.014278000,2330,2725000,10,79,2725000,2730000,386
2020-04-06D09:06:58.014458000,2330,2730000,6,79,2725000,2730000,380
2020-04-06D09:06:58.015897000,2330,0,0,79,2725000,2730000,380
2020-04-06D09:06:58.017622000,2330,2725000,3,76,2725000,2730000,380
2020-04-06D09:06:58.018744000,2330,2725000,5,71,2725000,2730000,380
2020-04-06D09:06:58.065888000,2330,0,0,71,2725000,2730000,378
2020-04-06D09:06:58.066281000,2330,0,0,71,2725000,2730000,376
2020-04-06D09:06:58.066926000,2330,0,0,71,2725000,2730000,375
2020-04-06D09:06:58.068034000,2330,0,0,71,2725000,2730000,373
2020-04-06D09:06:58.068398000,2330,0,0,71,2725000,2730000,370
2020-04-06D09:06:58.069457000,2330,0,0,71,2725000,2730000,367
2020-04-06D09:06:58.070106000,2330,0,0,71,2725000,2730000,364
2020-04-06D09:06:58.070963000,2330,0,0,71,2725000,2730000,361
2020-04-06D09:06:58.073583000,2330,0,0,71,2725000,2730000,360
2020-04-06D09:06:58.074974000,2330,2725000,2,69,2725000,2730000,360
2020-04-06D09:06:58.119836000,2330,2725000,16,53,2725000,2730000,360
2020-04-06D09:06:58.121134000,2330,0,0,53,2725000,2730000,362
